"Date","Price","Open","High","Low","Vol.","Change %"
"04/20/1986","1,835.57","1,840.70","1,859.13","1,809.77","83.65M","-0.26%"
"04/13/1986","1,840.40","1,790.71","1,861.91","1,786.62","102.31M","2.81%"
"04/06/1986","1,790.18","1,739.10","1,807.46","1,718.15","138.80M","2.93%"
"03/30/1986","1,739.22","1,821.84","1,831.90","1,736.11","83.84M","-4.53%"
"03/23/1986","1,821.72","1,768.56","1,841.24","1,767.36","75.97M","3.01%"
"03/16/1986","1,768.56","1,782.08","1,813.10","1,768.55","89.60M","-1.35%"
"03/09/1986","1,792.74","1,697.92","1,792.86","1,696.47","95.27M","5.47%"
"03/02/1986","1,699.83","1,708.49","1,714.79","1,671.98","80.39M","-0.54%"
"02/23/1986","1,709.06","1,697.59","1,720.53","1,682.57","93.50M","0.67%"
"02/16/1986","1,697.71","1,664.45","1,697.59","1,649.08","67.30M","2.00%"
"02/09/1986","1,664.45","1,613.30","1,664.45","1,610.32","84.55M","3.16%"
"02/02/1986","1,613.42","1,571.10","1,619.27","1,568.81","91.51M","2.70%"
"01/26/1986","1,570.99","1,529.93","1,577.29","1,529.93","76.81M","2.68%"
"01/19/1986","1,529.93","1,536.35","1,536.35","1,497.71","62.62M","-0.44%"
"01/12/1986","1,536.70","1,513.65","1,543.35","1,510.09","70.14M","1.53%"
"01/05/1986","1,513.53","1,550.00","1,570.41","1,503.56","80.33M","-2.30%"
"12/29/1985","1,549.20","1,545.07","1,556.31","1,522.89","46.20M","0.40%"
"12/22/1985","1,543.00","1,543.00","1,543.23","1,514.33","42.39M","0.00%"
"12/15/1985","1,543.00","1,536.24","1,563.76","1,523.89","103.04M","0.51%"
"12/08/1985","1,535.21","1,477.04","1,537.50","1,476.95","118.66M","3.93%"
"12/01/1985","1,477.18","1,472.25","1,500.46","1,453.44","72.65M","0.34%"
"11/24/1985","1,472.13","1,464.33","1,483.03","1,454.13","66.56M","0.53%"
"11/17/1985","1,464.33","1,435.09","1,469.04","1,429.93","80.35M","2.04%"
"11/10/1985","1,435.09","1,404.59","1,446.33","1,404.59","76.65M","2.19%"
"11/03/1985","1,404.36","1,388.76","1,407.57","1,382.22","66.09M","1.01%"
"10/27/1985","1,390.25","1,356.52","1,390.25","1,351.25","65.43M","2.49%"
"10/20/1985","1,356.52","1,368.84","1,370.07","1,355.29","51.99M","-0.90%"
"10/13/1985","1,368.84","1,339.38","1,378.14","1,339.38","62.22M","2.16%"
"10/06/1985","1,339.94","1,328.74","1,339.94","1,319.89","39.64M","0.84%"
"09/29/1985","1,328.74","1,330.08","1,345.54","1,318.55","59.73M","0.59%"
"09/22/1985","1,321.01","1,306.78","1,325.83","1,305.67","53.78M","1.78%"
"09/15/1985","1,297.94","1,307.67","1,309.92","1,289.31","50.37M","-0.74%"
"09/08/1985","1,307.68","1,335.57","1,341.40","1,300.74","46.96M","-2.10%"
"09/01/1985","1,335.69","1,334.01","1,337.93","1,321.24","33.83M","0.13%"
"08/25/1985","1,334.01","1,318.08","1,336.58","1,312.28","44.26M","1.19%"
"08/18/1985","1,318.32","1,312.84","1,331.65","1,311.16","36.72M","0.43%"
"08/11/1985","1,312.72","1,321.01","1,321.80","1,306.00","39.45M","-0.61%"
"08/04/1985","1,320.79","1,351.81","1,351.81","1,320.65","39.52M","-2.38%"
"07/28/1985","1,353.05","1,356.63","1,356.63","1,339.94","46.10M","-0.30%"
"07/21/1985","1,357.08","1,359.43","1,367.61","1,340.50","62.41M","-0.18%"
"07/14/1985","1,359.54","1,338.04","1,359.66","1,333.33","62.86M","1.56%"
"07/07/1985","1,338.60","1,334.34","1,339.94","1,320.45","47.74M","0.31%"
"06/30/1985","1,334.45","1,335.34","1,340.28","1,325.83","32.08M","-0.08%"
"06/23/1985","1,335.46","1,324.15","1,336.13","1,311.60","53.12M","0.83%"
"06/16/1985","1,324.48","1,300.96","1,324.48","1,291.55","53.04M","1.81%"
"06/09/1985","1,300.96","1,316.42","1,319.33","1,288.42","46.22M","-1.17%"
"06/02/1985","1,316.42","1,315.19","1,329.75","1,307.35","52.96M","0.08%"
"05/26/1985","1,315.41","1,302.08","1,316.87","1,296.26","45.02M","1.03%"
"05/19/1985","1,301.97","1,294.68","1,312.61","1,292.22","52.11M","1.29%"
"05/12/1985","1,285.34","1,274.07","1,292.40","1,271.31","57.91M","0.88%"
"05/05/1985","1,274.18","1,247.35","1,277.39","1,245.14","58.70M","2.16%"
"04/28/1985","1,247.24","1,274.96","1,274.96","1,240.72","50.10M","-2.19%"
"04/21/1985","1,275.18","1,266.45","1,287.10","1,261.71","44.93M","0.68%"
"04/14/1985","1,266.56","1,265.68","1,278.82","1,260.05","45.77M","0.07%"
"04/07/1985","1,265.68","1,259.28","1,269.55","1,250.66","43.20M","0.53%"
"03/31/1985","1,259.05","1,267.01","1,277.27","1,252.87","31.62M","-0.61%"
"03/24/1985","1,266.78","1,267.45","1,271.31","1,255.96","44.92M","-0.05%"
"03/17/1985","1,267.45","1,251.10","1,273.52","1,246.80","45.23M","1.61%"
"03/10/1985","1,247.35","1,269.55","1,275.95","1,251.00","44.12M","-1.76%"
"03/03/1985","1,269.66","1,299.25","1,301.68","1,268.33","52.05M","-2.29%"
"02/24/1985","1,299.36","1,275.84","1,305.87","1,268.88","55.75M","1.84%"
"02/17/1985","1,275.84","1,281.80","1,288.76","1,274.07","34.55M","-0.48%"
"02/10/1985","1,282.02","1,289.86","1,303.11","1,269.66","61.27M","-0.62%"
"02/03/1985","1,289.97","1,278.05","1,296.71","1,271.75","59.48M","0.96%"
"01/27/1985","1,277.72","1,275.73","1,300.02","1,269.10","","0.13%"
"01/20/1985","1,276.06","1,226.37","1,282.80","1,226.37","","3.97%"
"01/13/1985","1,227.36","1,217.65","1,239.73","1,213.23","","0.76%"
"01/06/1985","1,218.09","1,185.18","1,226.26","1,185.18","","2.80%"
"12/30/1984","1,184.96","1,203.73","1,211.68","1,180.99","","-1.60%"
"12/23/1984","1,204.17","1,199.98","1,211.79","1,199.54","","0.43%"
"12/16/1984","1,198.98","1,176.90","1,220.19","1,167.18","","1.96%"
"12/09/1984","1,175.91","1,165.74","1,184.74","1,157.46","","1.09%"
"12/02/1984","1,163.21","1,189.16","1,189.71","1,162.77","","-2.16%"
"11/25/1984","1,188.94","1,220.19","1,222.84","1,185.84","","-2.57%"
"11/18/1984","1,220.30","1,193.12","1,220.41","1,184.19","","2.72%"
"11/11/1984","1,187.94","1,218.31","1,219.63","1,187.94","","-2.55%"
"11/04/1984","1,218.97","1,216.54","1,244.14","1,216.54","","0.19%"
"10/28/1984","1,216.65","1,204.84","1,222.06","1,199.76","","0.97%"
"10/21/1984","1,204.95","1,224.82","1,226.92","1,201.41","","-1.71%"
"10/14/1984","1,225.93","1,190.59","1,237.96","1,188.94","","2.96%"
"10/07/1984","1,190.70","1,183.30","1,195.89","1,161.44","","0.69%"
"09/30/1984","1,182.53","1,206.71","1,206.71","1,180.21","","-2.00%"
"09/23/1984","1,206.71","1,201.74","1,220.85","1,198.98","","0.41%"
"09/16/1984","1,201.74","1,237.85","1,240.95","1,201.41","","-2.89%"
"09/09/1984","1,237.52","1,207.49","1,244.15","1,195.01","","2.50%"
"09/02/1984","1,207.38","1,224.27","1,224.49","1,204.40","","-1.39%"
"08/26/1984","1,224.38","1,236.42","1,238.30","1,216.43","","-0.98%"
"08/19/1984","1,236.53","1,211.35","1,247.13","1,208.48","","2.03%"
"08/12/1984","1,211.90","1,218.09","1,226.26","1,198.32","","-0.51%"
"08/05/1984","1,218.09","1,201.74","1,248.01","1,189.05","","1.33%"
"07/29/1984","1,202.08","1,114.07","1,203.62","1,108.99","","7.85%"
"07/22/1984","1,114.62","1,090.11","1,118.71","1,082.16","","1.20%"
"07/15/1984","1,101.37","1,110.20","1,124.45","1,096.07","","-0.77%"
"07/08/1984","1,109.87","1,122.02","1,135.38","1,101.04","","-1.13%"
"07/01/1984","1,122.57","1,132.18","1,136.15","1,113.74","","-0.87%"
"06/24/1984","1,132.40","1,130.96","1,140.24","1,113.07","","0.12%"
"06/17/1984","1,131.07","1,082.82","1,137.59","1,082.05","","4.06%"
"06/10/1984","1,086.90","1,130.63","1,130.63","1,086.90","","-3.92%"
"06/03/1984","1,131.25","1,124.68","1,139.12","1,121.01","","0.61%"
"05/27/1984","1,124.35","1,106.68","1,124.35","1,086.85","","1.56%"
"05/20/1984","1,107.10","1,134.53","1,135.99","1,099.14","","-2.35%"
"05/13/1984","1,133.79","1,156.93","1,156.93","1,128.98","","-2.02%"
"05/06/1984","1,157.14","1,165.20","1,177.76","1,148.14","","-0.70%"
"04/29/1984","1,165.31","1,169.49","1,188.23","1,161.96","","-0.32%"
"04/22/1984","1,169.07","1,157.35","1,177.76","1,148.24","","0.95%"
"04/15/1984","1,158.08","1,150.44","1,171.80","1,142.90","","0.69%"
"04/08/1984","1,150.13","1,131.07","1,168.76","1,124.16","","1.58%"
"04/01/1984","1,132.22","1,165.20","1,171.06","1,120.39","","-2.80%"
"03/25/1984","1,164.89","1,154.84","1,179.54","1,149.50","","0.87%"
"03/18/1984","1,154.84","1,184.67","1,184.67","1,148.14","","-2.49%"
"03/11/1984","1,184.36","1,141.12","1,191.48","1,140.60","","3.91%"
"03/04/1984","1,139.76","1,172.01","1,172.11","1,136.10","","-2.71%"
"02/26/1984","1,171.48","1,163.94","1,181.74","1,150.86","","0.55%"
"02/19/1984","1,165.10","1,149.39","1,165.09","1,117.88","","1.41%"
"02/12/1984","1,148.87","1,159.97","1,170.02","1,143.01","","-1.02%"
"02/05/1984","1,160.70","1,197.03","1,197.03","1,144.89","","-3.04%"
"01/29/1984","1,197.03","1,230.42","1,234.92","1,197.02","","-2.68%"
"01/22/1984","1,230.00","1,258.58","1,258.58","1,222.26","","-2.31%"
"01/15/1984","1,259.11","1,271.14","1,275.44","1,256.70","","-0.87%"
"01/08/1984","1,270.10","1,286.48","1,291.87","1,267.68","","-1.29%"
"01/01/1984","1,286.64","1,257.72","1,286.99","1,250.81","","2.22%"
"12/25/1983","1,258.64","1,250.51","1,268.70","1,250.51","","0.65%"
"12/18/1983","1,250.51","1,241.97","1,259.55","1,238.92","","0.67%"
"12/11/1983","1,242.17","1,256.50","1,262.50","1,236.38","","-1.42%"
"12/04/1983","1,260.06","1,265.04","1,279.37","1,255.69","","-0.41%"
"11/27/1983","1,265.24","1,276.93","1,291.67","1,262.80","","-0.96%"
"11/20/1983","1,277.44","1,251.32","1,279.67","1,250.20","","2.11%"
"11/13/1983","1,251.02","1,250.30","1,261.28","1,245.73","","0.07%"
"11/06/1983","1,250.20","1,218.09","1,250.30","1,213.21","","2.62%"
"10/30/1983","1,218.29","1,224.39","1,239.33","1,214.43","","-0.42%"
"10/23/1983","1,223.48","1,247.97","1,258.33","1,221.44","","-2.03%"
"10/16/1983","1,248.88","1,265.04","1,274.29","1,235.87","","-1.16%"
"10/09/1983","1,263.52","1,272.26","1,284.65","1,254.27","","-0.68%"
"10/02/1983","1,272.15","1,232.42","1,274.49","1,222.46","","3.16%"
"09/25/1983","1,233.13","1,256.91","1,264.74","1,228.96","","-1.79%"
"09/18/1983","1,255.59","1,225.71","1,261.48","1,225.10","","2.44%"
"09/11/1983","1,225.71","1,244.61","1,259.55","1,214.74","","-1.13%"
"09/04/1983","1,239.74","1,216.36","1,249.80","1,216.36","","2.00%"
"08/28/1983","1,215.45","1,192.07","1,216.87","1,182.01","","1.96%"
"08/21/1983","1,192.07","1,194.92","1,208.84","1,176.52","","-0.18%"
"08/14/1983","1,194.21","1,183.64","1,215.44","1,183.64","","0.96%"
"08/07/1983","1,182.83","1,183.29","1,184.04","1,156.45","","-0.04%"
"07/31/1983","1,183.29","1,199.82","1,199.92","1,169.47","","-1.33%"
"07/24/1983","1,199.22","1,230.97","1,252.90","1,192.81","","-2.60%"
"07/17/1983","1,231.17","1,192.91","1,231.97","1,183.79","","3.26%"
"07/10/1983","1,192.31","1,208.63","1,216.35","1,189.70","","-1.24%"
"07/03/1983","1,207.23","1,224.76","1,224.76","1,204.13","","-1.47%"
"06/26/1983","1,225.26","1,241.69","1,243.99","1,205.63","","-1.32%"
"06/19/1983","1,241.69","1,241.69","1,251.20","1,232.37","","-0.04%"
"06/12/1983","1,242.19","1,197.72","1,250.70","1,197.72","","3.85%"
"06/05/1983","1,196.11","1,212.94","1,217.45","1,180.89","","-1.40%"
"05/29/1983","1,213.04","1,215.85","1,217.35","1,191.27","","-0.25%"
"05/22/1983","1,216.14","1,188.47","1,231.91","1,176.86","","2.19%"
"05/15/1983","1,190.02","1,218.17","1,220.59","1,184.21","","-2.36%"
"05/08/1983","1,218.75","1,233.17","1,235.58","1,208.69","","-1.12%"
"05/01/1983","1,232.59","1,226.01","1,240.52","1,193.89","","0.52%"
"04/24/1983","1,226.20","1,196.69","1,228.04","1,180.92","","2.50%"
"04/17/1983","1,196.30","1,171.73","1,198.14","1,169.41","","2.13%"
"04/10/1983","1,171.34","1,124.90","1,171.25","1,124.90","","4.15%"
"04/03/1983","1,124.71","1,129.84","1,133.61","1,104.68","","-0.47%"
"03/27/1983","1,130.03","1,140.48","1,152.09","1,128.77","","-0.88%"
"03/20/1983","1,140.09","1,116.78","1,149.48","1,112.62","","2.00%"
"03/13/1983","1,117.74","1,116.58","1,130.99","1,108.55","","0.00%"
"03/06/1983","1,117.74","1,140.77","1,144.25","1,111.84","","-2.04%"
"02/27/1983","1,140.96","1,121.71","1,145.22","1,111.55","","1.79%"
"02/20/1983","1,120.94","1,092.21","1,130.51","1,080.39","","2.57%"
"02/13/1983","1,092.82","1,085.84","1,101.93","1,078.96","","0.58%"
"02/06/1983","1,086.50","1,077.26","1,096.30","1,061.90","","0.80%"
"01/30/1983","1,077.91","1,063.73","1,078.45","1,051.78","","1.24%"
"01/23/1983","1,064.75","1,053.15","1,075.14","1,020.23","","1.12%"
"01/16/1983","1,052.98","1,084.25","1,093.26","1,049.30","","-2.58%"
"01/09/1983","1,080.85","1,074.60","1,100.07","1,068.61","","0.44%"
"01/02/1983","1,076.07","1,048.92","1,085.17","1,023.54","","2.82%"
"12/26/1982","1,046.54","1,049.20","1,074.32","1,044.79","","0.14%"
"12/19/1982","1,045.07","1,013.52","1,046.08","1,003.21","","3.32%"
"12/12/1982","1,011.50","1,020.14","1,044.88","988.59","","-0.71%"
"12/05/1982","1,018.76","1,033.02","1,066.50","1,016.09","","-1.22%"
"11/28/1982","1,031.36","1,009.46","1,050.49","996.59","","2.38%"
"11/21/1982","1,007.36","1,021.80","1,024.19","990.98","","-1.36%"
"11/14/1982","1,021.25","1,028.14","1,037.34","999.35","","-1.80%"
"11/07/1982","1,039.92","1,052.52","1,072.01","1,034.77","","-1.13%"
"10/31/1982","1,051.78","990.80","1,068.98","983.71","","6.06%"
"10/24/1982","991.72","1,030.35","1,030.35","979.76","","-3.85%"
"10/17/1982","1,031.46","993.09","1,046.08","991.63","","3.86%"
"10/10/1982","993.10","991.55","1,033.56","981.88","","0.63%"
"10/03/1982","986.85","907.73","992.92","892.02","","8.72%"
"09/26/1982","907.74","919.52","930.73","891.28","","-1.28%"
"09/19/1982","919.52","916.94","951.16","904.70","","0.28%"
"09/12/1982","916.94","906.81","938.47","898.36","","1.12%"
"09/05/1982","906.82","925.13","928.34","897.08","","-1.98%"
"08/29/1982","925.13","883.47","940.48","872.42","","4.72%"
"08/22/1982","883.47","869.30","908.95","861.69","","1.63%"
"08/15/1982","869.29","788.53","871.19","788.53","","10.31%"
"08/08/1982","788.05","784.34","790.63","769.98","","0.47%"
"08/01/1982","784.34","808.59","831.44","781.77","","-3.00%"
"07/25/1982","808.60","830.56","833.23","801.45","","-2.65%"
"07/18/1982","830.57","828.67","843.80","820.02","","0.23%"
"07/11/1982","828.67","814.69","837.33","814.69","","1.79%"
"07/04/1982","814.12","796.98","818.59","787.39","","2.15%"
"06/27/1982","796.99","803.08","821.63","792.52","","-0.76%"
"06/20/1982","803.08","788.63","821.63","784.25","","1.83%"
"06/13/1982","788.62","809.73","810.22","784.53","","-2.61%"
"06/06/1982","809.74","804.98","815.92","789.77","","0.59%"
"05/30/1982","804.98","819.55","824.30","802.42","","-1.78%"
"05/23/1982","819.54","835.91","845.31","815.55","","-1.96%"
"05/16/1982","835.90","857.20","857.20","827.63","","-2.55%"
"05/09/1982","857.78","869.20","874.52","853.88","","-1.31%"
"05/02/1982","869.20","848.36","876.52","837.52","","2.46%"
"04/25/1982","848.36","862.16","871.19","840.09","","-1.60%"
"04/18/1982","862.16","843.42","865.39","835.81","","2.22%"
"04/11/1982","843.42","842.94","848.36","831.91","","0.06%"
"04/04/1982","842.94","838.56","847.52","827.91","","0.52%"
"03/28/1982","838.57","817.92","843.23","813.17","","2.52%"
"03/21/1982","817.92","805.66","833.70","804.80","","1.52%"
"03/14/1982","805.65","797.38","811.64","789.38","","1.04%"
"03/07/1982","797.37","807.36","819.81","786.16","","-1.24%"
"02/28/1982","807.36","824.39","840.66","799.28","","-2.07%"
"02/21/1982","824.39","824.30","837.42","802.23","","0.01%"
"02/14/1982","824.30","833.81","836.95","817.27","","-1.14%"
"02/07/1982","833.81","849.70","849.70","824.11","","-2.02%"
"01/31/1982","851.03","866.34","866.34","835.70","","-2.30%"
"01/24/1982","871.10","845.03","876.70","832.56","","3.09%"
"01/17/1982","845.03","847.59","861.97","838.47","","-0.30%"
"01/10/1982","847.60","866.53","872.44","834.09","","-2.18%"
"01/03/1982","866.53","875.00","887.38","851.22","","-0.97%"
"12/27/1981","875.00","873.38","880.33","864.44","","0.19%"
"12/20/1981","873.38","875.77","879.56","865.39","","-0.27%"
"12/13/1981","875.76","882.52","882.52","862.81","","-1.21%"
"12/06/1981","886.51","892.69","897.73","875.30","","-0.69%"
"11/29/1981","892.69","885.94","898.50","875.86","","0.76%"
"11/22/1981","885.94","852.94","890.89","848.17","","3.87%"
"11/15/1981","852.93","853.80","858.16","834.57","","-0.34%"
"11/08/1981","855.88","852.45","869.02","844.66","","0.40%"
"11/01/1981","852.45","855.97","876.05","847.89","","-0.01%"
"10/25/1981","852.55","837.98","854.83","823.63","","1.74%"
"10/18/1981","837.99","851.69","861.97","833.14","","-1.61%"
"10/11/1981","851.69","873.00","877.77","845.61","","-2.44%"
"10/04/1981","873.00","860.73","885.84","848.73","","1.43%"
"09/27/1981","860.73","824.02","866.34","807.45","","4.46%"
"09/20/1981","824.01","836.19","855.41","815.53","","-1.46%"
"09/13/1981","836.19","872.81","876.24","829.44","","-4.20%"
"09/06/1981","872.81","861.69","875.48","843.13","","1.29%"
"08/30/1981","861.68","892.22","900.88","856.16","","-3.42%"
"08/23/1981","892.22","917.44","917.44","883.66","","-3.08%"
"08/16/1981","920.57","936.94","939.41","916.38","","-1.75%"
"08/09/1981","936.93","942.55","955.86","933.80","","-0.60%"
"08/02/1981","942.54","952.34","961.47","937.41","","-1.03%"
"07/26/1981","952.34","937.13","956.72","933.50","","1.67%"
"07/19/1981","936.74","954.81","954.81","918.66","","-2.31%"
"07/12/1981","958.90","955.67","964.80","941.50","","0.34%"
"07/05/1981","955.67","957.95","963.38","941.97","","-0.37%"
"06/28/1981","959.19","992.88","996.39","954.72","","-3.39%"
"06/21/1981","992.87","996.19","1,008.94","988.48","","-0.33%"
"06/14/1981","996.19","1,006.84","1,023.02","988.77","","-1.00%"
"06/07/1981","1,006.28","993.80","1,017.22","985.91","","1.26%"
"05/31/1981","993.79","991.75","1,010.48","976.81","","0.21%"
"05/24/1981","991.75","971.72","1,003.16","965.69","","2.06%"
"05/17/1981","971.72","985.95","994.42","966.59","","-1.44%"
"05/10/1981","985.95","976.41","990.09","956.69","","0.98%"
"05/03/1981","976.40","985.41","985.41","964.52","","-1.93%"
"04/26/1981","995.59","1,020.34","1,030.98","987.13","","-2.43%"
"04/19/1981","1,020.35","1,005.58","1,024.69","995.14","","1.47%"
"04/12/1981","1,005.58","1,000.27","1,012.80","981.81","","0.53%"
"04/05/1981","1,000.27","1,004.59","1,009.02","984.88","","-0.68%"
"03/29/1981","1,007.11","994.78","1,020.63","987.20","","1.24%"
"03/22/1981","994.78","992.80","1,021.81","988.56","","0.20%"
"03/15/1981","992.80","985.77","1,011.08","979.38","","0.71%"
"03/08/1981","985.77","964.63","1,002.70","959.11","","2.19%"
"03/01/1981","964.62","974.58","983.75","955.70","","-1.02%"
"02/22/1981","974.58","936.09","980.88","930.64","","4.11%"
"02/15/1981","936.09","931.56","952.05","926.11","","0.49%"
"02/08/1981","931.57","952.30","958.53","926.45","","-2.18%"
"02/01/1981","952.30","947.09","959.98","923.89","","0.53%"
"01/25/1981","947.27","940.19","960.23","930.89","","0.75%"
"01/18/1981","940.19","973.30","980.38","934.13","","-3.40%"
"01/11/1981","973.29","968.69","983.88","956.48","","0.47%"
"01/04/1981","968.69","976.28","1,013.14","957.77","","-0.42%"
"12/28/1980","972.78","966.38","975.69","952.98","","0.66%"
"12/21/1980","966.38","937.20","971.25","934.64","","3.11%"
"12/14/1980","937.20","917.16","948.38","902.47","","2.19%"
"12/07/1980","917.15","951.19","951.19","895.45","","-4.09%"
"11/30/1980","956.23","991.13","991.13","951.45","","-3.74%"
"11/23/1980","993.34","988.14","1,000.77","967.66","","0.34%"
"11/16/1980","989.93","986.34","1,009.39","968.94","","0.36%"
"11/09/1980","986.35","932.42","997.34","926.70","","5.78%"
"11/02/1980","932.42","924.48","982.59","924.48","","0.86%"
"10/26/1980","924.49","943.59","944.63","911.59","","-2.03%"
"10/19/1980","943.60","956.14","968.69","931.06","","-1.31%"
"10/12/1980","956.14","950.69","987.30","946.42","","0.57%"
"10/05/1980","950.68","950.84","973.05","946.25","","0.00%"
"09/28/1980","950.68","934.81","957.84","918.00","","1.13%"
"09/21/1980","940.10","963.73","980.72","934.98","","-2.45%"
"09/14/1980","963.74","936.52","972.70","926.95","","2.91%"
"09/07/1980","936.52","940.95","947.78","919.03","","-0.47%"
"08/31/1980","940.96","932.59","964.84","928.16","","0.90%"
"08/24/1980","932.59","958.19","964.59","923.05","","-2.67%"
"08/17/1980","958.19","961.95","969.45","934.47","","-0.88%"
"08/10/1980","966.72","954.69","972.34","943.69","","1.26%"
"08/03/1980","954.69","931.48","965.88","918.52","","2.49%"
"07/27/1980","931.48","918.09","946.94","911.69","","1.46%"
"07/20/1980","918.09","923.98","940.78","913.23","","-0.64%"
"07/13/1980","923.98","891.13","930.80","887.20","","4.15%"
"07/06/1980","887.13","888.91","908.88","880.80","","-0.20%"
"06/29/1980","888.91","880.89","890.78","862.63","","0.80%"
"06/22/1980","881.83","869.70","896.33","864.84","","1.39%"
"06/15/1980","869.71","876.38","887.63","863.31","","-0.76%"
"06/08/1980","876.37","861.52","883.95","855.20","","1.72%"
"06/01/1980","861.52","850.84","868.59","840.70","","1.25%"
"05/25/1980","850.85","854.09","866.13","835.06","","-0.38%"
"05/18/1980","854.10","826.88","858.63","820.66","","3.29%"
"05/11/1980","826.88","805.80","829.52","795.81","","2.62%"
"05/04/1980","805.80","810.92","828.67","802.47","","-0.63%"
"04/27/1980","810.92","803.58","820.22","798.72","","0.91%"
"04/20/1980","803.58","763.41","806.73","751.37","","5.26%"
"04/13/1980","763.40","791.55","794.88","760.31","","-3.56%"
"04/06/1980","791.55","784.13","800.84","759.81","","0.95%"
"03/30/1980","784.13","777.66","796.42","772.19","","0.83%"
"03/23/1980","777.65","784.98","784.98","729.95","","-0.96%"
"03/16/1980","785.15","811.27","812.13","779.52","","-3.27%"
"03/09/1980","811.69","820.56","831.91","800.69","","-1.08%"
"03/02/1980","820.56","863.14","868.69","813.23","","-4.93%"
"02/24/1980","863.14","868.77","875.27","847.27","","-0.65%"
"02/17/1980","868.77","892.92","892.92","855.80","","-1.83%"
"02/10/1980","884.98","895.73","918.17","875.09","","-1.20%"
"02/03/1980","895.73","881.48","901.11","867.92","","1.62%"
"01/27/1980","881.48","876.11","897.88","864.59","","0.61%"
"01/20/1980","876.11","867.16","891.38","859.39","","1.03%"
"01/13/1980","867.15","858.53","881.14","854.95","","1.00%"
"01/06/1980","858.53","828.84","868.17","824.73","","3.58%"
"12/30/1979","828.84","838.91","843.17","809.05","","-1.20%"
"12/23/1979","838.91","838.91","843.43","833.19","","0.00%"
"12/16/1979","838.91","842.75","851.54","830.46","","-0.46%"
"12/09/1979","842.75","833.19","846.93","826.62","","1.15%"
"12/02/1979","833.19","822.35","844.71","814.76","","1.32%"
"11/25/1979","822.35","813.82","838.57","813.82","","1.30%"
"11/18/1979","811.77","815.70","822.95","793.60","","-0.48%"
"11/11/1979","815.70","806.48","827.56","805.03","","1.14%"
"11/04/1979","806.48","818.94","819.37","792.24","","-1.52%"
"10/28/1979","818.94","809.30","826.88","804.86","","1.19%"
"10/21/1979","809.30","813.91","816.64","795.99","","-0.66%"
"10/14/1979","814.68","838.99","840.53","812.46","","-2.90%"
"10/07/1979","838.99","897.61","900.26","826.54","","-6.53%"
"09/30/1979","897.61","877.73","904.86","866.55","","2.17%"
"09/23/1979","878.58","893.94","898.63","875.00","","-1.72%"
"09/16/1979","893.94","879.10","902.13","869.45","","1.69%"
"09/09/1979","879.10","874.15","884.56","862.97","","0.57%"
"09/02/1979","874.15","883.70","890.10","857.85","","-1.52%"
"08/26/1979","887.63","880.20","891.81","877.47","","0.84%"
"08/19/1979","880.20","883.36","892.32","872.18","","-0.36%"
"08/12/1979","883.36","867.15","893.60","867.15","","1.88%"
"08/05/1979","867.06","846.16","870.14","839.08","","2.47%"
"07/29/1979","846.16","839.76","855.03","833.45","","0.76%"
"07/22/1979","839.76","828.07","843.17","819.97","","1.41%"
"07/15/1979","828.07","833.53","838.57","818.00","","-0.66%"
"07/08/1979","833.53","846.16","857.00","827.47","","-1.49%"
"07/01/1979","846.16","840.61","847.27","829.27","","0.50%"
"06/24/1979","841.98","849.10","850.83","834.20","","-0.84%"
"06/17/1979","849.10","843.30","853.86","835.85","","0.69%"
"06/10/1979","843.30","835.15","851.61","830.73","","0.98%"
"06/03/1979","835.15","821.21","842.78","817.83","","1.70%"
"05/27/1979","821.21","837.66","840.26","815.14","","-1.80%"
"05/20/1979","836.28","841.91","851.26","831.86","","-0.67%"
"05/13/1979","841.91","830.56","848.32","821.03","","1.37%"
"05/06/1979","830.56","846.07","846.07","823.63","","-2.00%"
"04/29/1979","847.54","856.64","863.22","845.89","","-1.06%"
"04/22/1979","856.64","856.98","873.35","852.39","","-0.04%"
"04/15/1979","856.98","868.42","868.42","848.93","","-1.55%"
"04/08/1979","870.50","875.69","884.62","865.21","","-0.59%"
"04/01/1979","875.69","859.93","884.01","849.27","","1.57%"
"03/25/1979","862.18","859.75","876.99","851.52","","0.28%"
"03/18/1979","859.75","852.82","867.46","844.68","","0.81%"
"03/11/1979","852.82","842.86","856.72","833.85","","1.18%"
"03/04/1979","842.86","818.00","851.44","818.00","","3.32%"
"02/25/1979","815.75","823.28","826.40","802.23","","-0.91%"
"02/18/1979","823.28","829.09","841.56","819.99","","-0.45%"
"02/11/1979","827.01","822.42","836.88","816.61","","0.58%"
"02/04/1979","822.23","830.65","830.65","810.81","","-1.49%"
"01/28/1979","834.63","859.75","862.96","832.47","","-2.92%"
"01/21/1979","859.75","837.49","865.04","829.95","","2.66%"
"01/14/1979","837.49","836.28","851.00","825.80","","0.14%"
"01/07/1979","836.28","830.73","843.38","817.31","","0.67%"
"12/31/1978","830.73","805.96","837.23","798.51","","3.19%"
"12/24/1978","805.01","795.05","819.13","795.05","","-0.43%"
"12/17/1978","808.47","794.87","811.16","781.01","","0.39%"
"12/10/1978","805.35","811.85","821.90","801.80","","-0.80%"
"12/03/1978","811.85","811.50","829.87","802.23","","0.04%"
"11/26/1978","811.50","810.12","817.91","786.64","","0.17%"
"11/19/1978","810.12","797.73","812.98","797.47","","1.55%"
